Ticket_ID,Property_Cluster,Building_Type,Issue_Category,Maintenance_Type,Asset_Criticality,Priority_Level,Created_Timestamp,First_Response_Timestamp,Resolved_Timestamp,Vendor_ID,Vendor_Tier,SLA_Target_Hours,SLA_Breached,Root_Cause_Tag,Resolution_Time_Hours,Response_Time_Minutes,Delay_Bucket,Vendor_Reliability_Index
TKT-101523,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,10-11-2025 22:28,10-11-2025 23:09,40:47.6,V-09,Preferred,6,True,Approval Pending,6.2,41,Minor Delay,0.66
TKT-101524,A Campus,Hospital,HVAC,Preventive,Low,Low,20-09-2025 16:29,20-09-2025 17:32,30:53.0,V-19,Preferred,8,False,Repeat Failure,4.02,63,On Time,0.81
TKT-101525,A Campus,Hospital,Electrical,Preventive,Medium,Medium,28-12-2025 18:32,28-12-2025 19:36,02:45.8,V-21,Preferred,6,False,Repeat Failure,5.51,64,On Time,0.85
TKT-101526,B Campus,Mall,HVAC,Emergency,High,High,10-07-2025 05:03,10-07-2025 06:09,36:30.8,V-20,Standard,8,False,Part Unavailable,6.56,66,On Time,0.69
TKT-101527,B Campus,IT Park,HVAC,Preventive,Low,Low,16-09-2025 02:27,16-09-2025 03:37,57:29.0,V-25,Backup,8,False,Approval Pending,6.5,70,On Time,0.54
TKT-101528,A Campus,IT Park,Access Control,Preventive,Medium,Medium,31-10-2025 03:05,31-10-2025 03:54,45:03.6,V-04,Preferred,12,False,Misdiagnosis,3.66,49,On Time,0.82
TKT-101529,C Campus,Office Tower,Plumbing,Preventive,Low,Low,25-10-2025 16:59,25-10-2025 17:30,12:16.2,V-06,Preferred,10,False,Misdiagnosis,9.22,31,On Time,0.87
TKT-101530,C Campus,IT Park,HVAC,Emergency,High,High,17-11-2025 05:51,17-11-2025 07:00,33:48.7,V-06,Preferred,8,False,Repeat Failure,5.7,69,On Time,0.89
TKT-101531,A Campus,Mall,Elevator,Preventive,Medium,Medium,24-09-2025 00:00,24-09-2025 01:05,31:35.5,V-25,Standard,4,True,Technician Delay,6.52,65,Major Delay,0.5
TKT-101532,A Campus,IT Park,HVAC,Emergency,High,High,22-07-2025 13:16,22-07-2025 14:07,09:43.9,V-22,Preferred,8,False,Misdiagnosis,4.89,51,On Time,0.8
TKT-101533,B Campus,Office Tower,Electrical,Emergency,High,High,07-07-2025 05:05,07-07-2025 06:03,20:09.1,V-15,Preferred,6,True,Part Unavailable,7.25,58,Minor Delay,0.65
TKT-101534,C Campus,IT Park,Electrical,Preventive,Low,Low,15-11-2025 12:54,15-11-2025 14:26,07:33.7,V-01,Standard,6,False,Repeat Failure,5.22,92,On Time,0.68
TKT-101535,B Campus,Mall,Electrical,Preventive,Medium,Medium,28-11-2025 01:47,28-11-2025 02:17,30:51.7,V-07,Preferred,6,False,Repeat Failure,5.72,30,On Time,0.83
TKT-101536,A Campus,Hospital,Elevator,Emergency,High,High,14-07-2025 23:35,15-07-2025 00:54,01:27.8,V-20,Standard,4,False,Approval Pending,3.44,79,On Time,0.72
TKT-101537,C Campus,Hospital,Plumbing,Preventive,Low,Low,25-11-2025 13:41,25-11-2025 15:14,28:29.7,V-02,Standard,10,False,Misdiagnosis,9.78,93,On Time,0.68
TKT-101538,B Campus,IT Park,HVAC,Emergency,High,High,16-09-2025 05:48,16-09-2025 06:54,21:00.2,V-16,Preferred,8,False,Part Unavailable,6.54,66,On Time,0.85
TKT-101539,A Campus,Mall,Plumbing,Preventive,Medium,Medium,06-10-2025 06:36,06-10-2025 07:23,42:23.0,V-10,Preferred,10,True,Misdiagnosis,11.09,47,Minor Delay,0.65
TKT-101540,C Campus,Hospital,HVAC,Preventive,Medium,Medium,04-07-2025 23:35,05-07-2025 00:05,41:40.4,V-06,Preferred,8,False,Approval Pending,5.11,30,On Time,0.8
TKT-101541,B Campus,IT Park,HVAC,Preventive,Medium,Medium,04-10-2025 18:37,04-10-2025 19:20,56:10.3,V-09,Preferred,8,True,Repeat Failure,9.32,43,Minor Delay,0.72
TKT-101542,C Campus,IT Park,HVAC,Emergency,High,High,06-11-2025 10:46,06-11-2025 11:52,17:24.7,V-24,Preferred,8,False,Misdiagnosis,7.52,66,On Time,0.89
TKT-101543,C Campus,IT Park,HVAC,Preventive,Low,Low,10-12-2025 21:41,10-12-2025 23:09,35:55.7,V-09,Standard,8,False,Misdiagnosis,4.9,88,On Time,0.71
TKT-101544,A Campus,Mall,Plumbing,Emergency,High,High,18-07-2025 03:54,18-07-2025 04:48,23:54.3,V-15,Preferred,10,False,Technician Delay,5.49,54,On Time,0.84
TKT-101545,C Campus,Office Tower,Plumbing,Emergency,High,High,14-12-2025 10:53,14-12-2025 11:59,12:18.5,V-02,Preferred,10,False,Repeat Failure,8.32,66,On Time,0.86
TKT-101546,A Campus,Office Tower,HVAC,Preventive,Low,Low,02-12-2025 19:52,02-12-2025 20:37,12:15.4,V-15,Standard,8,True,Part Unavailable,10.33,45,Minor Delay,0.59
TKT-101547,C Campus,Mall,HVAC,Emergency,High,High,24-12-2025 04:28,24-12-2025 05:41,18:04.7,V-07,Standard,8,False,Misdiagnosis,4.83,73,On Time,0.68
TKT-101548,C Campus,Mall,Elevator,Preventive,Low,Low,03-11-2025 15:24,03-11-2025 16:59,29:45.2,V-19,Standard,4,True,Part Unavailable,6.09,95,Major Delay,0.52
TKT-101549,C Campus,IT Park,HVAC,Preventive,Low,Low,18-10-2025 19:37,18-10-2025 20:13,33:00.6,V-03,Preferred,8,False,Part Unavailable,5.93,36,On Time,0.8
TKT-101550,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,12-11-2025 00:52,12-11-2025 02:22,43:33.6,V-25,Backup,10,True,Approval Pending,10.85,90,Minor Delay,0.39
TKT-101551,A Campus,Office Tower,HVAC,Preventive,Low,Low,26-11-2025 15:53,26-11-2025 17:01,27:51.0,V-16,Preferred,8,True,Technician Delay,9.57,68,Minor Delay,0.72
TKT-101552,C Campus,Hospital,Electrical,Emergency,High,High,19-12-2025 06:44,19-12-2025 07:48,19:38.6,V-01,Standard,6,True,Part Unavailable,6.59,64,Minor Delay,0.59
TKT-101553,A Campus,Mall,Electrical,Preventive,Medium,Medium,13-10-2025 04:59,13-10-2025 05:52,04:14.0,V-09,Standard,6,True,Misdiagnosis,7.08,53,Minor Delay,0.55
TKT-101554,B Campus,Hospital,HVAC,Preventive,Medium,Medium,19-11-2025 23:22,20-11-2025 00:00,56:22.6,V-19,Preferred,8,True,Part Unavailable,9.57,38,Minor Delay,0.65
TKT-101555,C Campus,Mall,Elevator,Preventive,Medium,Medium,08-11-2025 16:59,08-11-2025 17:37,36:17.1,V-23,Preferred,4,False,Approval Pending,3.61,38,On Time,0.8
TKT-101556,A Campus,Mall,HVAC,Preventive,Medium,Medium,26-07-2025 08:34,26-07-2025 09:32,25:18.5,V-02,Preferred,8,False,Repeat Failure,6.85,58,On Time,0.87
TKT-101557,C Campus,IT Park,Elevator,Preventive,Medium,Medium,04-09-2025 03:22,04-09-2025 04:10,34:39.7,V-20,Standard,4,True,Repeat Failure,6.2,48,Major Delay,0.56
TKT-101558,B Campus,Office Tower,Plumbing,Emergency,High,High,08-09-2025 02:25,08-09-2025 03:20,00:23.4,V-06,Preferred,10,False,Repeat Failure,7.58,55,On Time,0.8
TKT-101559,A Campus,Office Tower,Plumbing,Preventive,Medium,Medium,30-09-2025 04:51,30-09-2025 06:10,52:27.7,V-04,Backup,10,True,Misdiagnosis,15.02,79,Major Delay,0.44
TKT-101560,B Campus,Mall,Access Control,Emergency,High,High,07-12-2025 10:58,07-12-2025 12:00,56:29.2,V-04,Standard,12,False,Misdiagnosis,7.97,62,On Time,0.68
TKT-101561,B Campus,IT Park,Elevator,Preventive,Medium,Medium,11-07-2025 20:24,11-07-2025 21:17,34:59.9,V-25,Preferred,4,False,Misdiagnosis,3.18,53,On Time,0.89
TKT-101562,B Campus,Mall,Plumbing,Emergency,High,High,28-12-2025 13:28,28-12-2025 14:22,34:17.2,V-25,Standard,10,False,Technician Delay,8.1,54,On Time,0.7
TKT-101563,B Campus,IT Park,Electrical,Emergency,High,High,22-09-2025 18:52,22-09-2025 19:47,27:42.9,V-01,Preferred,6,False,Misdiagnosis,5.6,55,On Time,0.85
TKT-101564,C Campus,Office Tower,Plumbing,Preventive,Medium,Medium,27-09-2025 02:00,27-09-2025 02:57,04:27.5,V-05,Standard,10,False,Technician Delay,6.07,57,On Time,0.7
TKT-101565,A Campus,Office Tower,HVAC,Preventive,Low,Low,26-12-2025 13:48,26-12-2025 14:39,04:08.5,V-17,Preferred,8,True,Repeat Failure,9.26,51,Minor Delay,0.65
TKT-101566,A Campus,Office Tower,Elevator,Preventive,Medium,Medium,21-11-2025 16:12,21-11-2025 17:51,23:03.5,V-20,Backup,4,True,Part Unavailable,4.18,99,Minor Delay,0.35
TKT-101567,C Campus,Office Tower,Electrical,Preventive,Medium,Medium,12-08-2025 20:05,12-08-2025 20:47,51:34.6,V-15,Preferred,6,False,Repeat Failure,5.77,42,On Time,0.87
TKT-101568,B Campus,IT Park,HVAC,Preventive,Medium,Medium,12-10-2025 05:34,12-10-2025 06:34,08:07.8,V-03,Standard,8,False,Misdiagnosis,5.57,60,On Time,0.65
TKT-101569,B Campus,Office Tower,HVAC,Preventive,Medium,Medium,06-07-2025 10:26,06-07-2025 11:34,18:06.2,V-22,Standard,8,True,Part Unavailable,11.86,68,Minor Delay,0.55
TKT-101570,B Campus,Hospital,Elevator,Preventive,Medium,Medium,16-09-2025 22:33,16-09-2025 23:55,19:19.5,V-11,Standard,4,True,Approval Pending,5.77,82,Minor Delay,0.56
TKT-101571,B Campus,Mall,HVAC,Preventive,Medium,Medium,10-09-2025 23:40,11-09-2025 01:16,09:41.9,V-03,Backup,8,True,Technician Delay,9.49,96,Minor Delay,0.38
TKT-101572,A Campus,Hospital,Access Control,Preventive,Medium,Medium,16-07-2025 08:31,16-07-2025 09:12,43:15.4,V-20,Preferred,12,False,Approval Pending,6.19,41,On Time,0.85
TKT-101573,C Campus,IT Park,Access Control,Preventive,Medium,Medium,05-08-2025 23:51,06-08-2025 01:39,30:14.2,V-15,Backup,12,False,Repeat Failure,7.64,108,On Time,0.57
TKT-101574,A Campus,Mall,Electrical,Emergency,High,High,27-09-2025 00:03,27-09-2025 01:43,25:30.1,V-13,Standard,6,False,Technician Delay,4.36,100,On Time,0.73
TKT-101575,B Campus,IT Park,Elevator,Preventive,Medium,Medium,04-11-2025 08:19,04-11-2025 09:38,26:53.7,V-11,Standard,4,True,Misdiagnosis,6.13,79,Major Delay,0.55
TKT-101576,A Campus,IT Park,Electrical,Preventive,Medium,Medium,19-10-2025 00:24,19-10-2025 01:20,02:37.7,V-18,Preferred,6,False,Approval Pending,5.63,56,On Time,0.8
TKT-101577,C Campus,IT Park,Electrical,Preventive,Low,Low,30-12-2025 13:24,30-12-2025 14:27,16:23.6,V-03,Preferred,6,True,Technician Delay,6.87,63,Minor Delay,0.66
TKT-101578,B Campus,Hospital,Plumbing,Emergency,High,High,10-08-2025 14:32,10-08-2025 15:25,06:46.3,V-15,Preferred,10,False,Repeat Failure,9.57,53,On Time,0.85
TKT-101579,B Campus,Office Tower,Plumbing,Preventive,Medium,Medium,22-07-2025 19:57,22-07-2025 21:13,08:49.4,V-14,Standard,10,True,Part Unavailable,13.19,76,Minor Delay,0.54
TKT-101580,C Campus,Mall,Plumbing,Preventive,Medium,Medium,23-12-2025 17:18,23-12-2025 18:31,53:16.5,V-01,Standard,10,False,Approval Pending,8.57,73,On Time,0.73
TKT-101581,B Campus,IT Park,HVAC,Emergency,High,High,27-12-2025 14:48,27-12-2025 16:36,48:51.8,V-12,Backup,8,True,Technician Delay,10.0,108,Minor Delay,0.39
TKT-101582,C Campus,IT Park,Electrical,Emergency,High,High,05-07-2025 21:59,05-07-2025 22:38,20:32.3,V-07,Preferred,6,False,Misdiagnosis,5.36,39,On Time,0.88
TKT-101583,B Campus,IT Park,Electrical,Preventive,Medium,Medium,14-08-2025 00:32,14-08-2025 01:38,58:52.1,V-03,Preferred,6,False,Misdiagnosis,3.44,66,On Time,0.82
TKT-101584,A Campus,IT Park,HVAC,Emergency,High,High,24-07-2025 14:48,24-07-2025 15:45,08:33.7,V-01,Standard,8,False,Technician Delay,7.34,57,On Time,0.65
TKT-101585,C Campus,Mall,HVAC,Preventive,Medium,Medium,30-11-2025 06:08,30-11-2025 07:08,59:19.6,V-07,Standard,8,False,Repeat Failure,6.85,60,On Time,0.71
TKT-101586,A Campus,Mall,Electrical,Emergency,High,High,02-11-2025 06:19,02-11-2025 07:17,34:12.8,V-16,Preferred,6,False,Repeat Failure,5.25,58,On Time,0.8
TKT-101587,C Campus,Mall,Plumbing,Preventive,Medium,Medium,13-08-2025 18:54,13-08-2025 19:32,06:19.4,V-02,Preferred,10,False,Misdiagnosis,7.19,38,On Time,0.81
TKT-101588,B Campus,IT Park,HVAC,Preventive,Medium,Medium,06-08-2025 09:31,06-08-2025 10:55,45:12.9,V-13,Backup,8,True,Repeat Failure,11.23,84,Minor Delay,0.44
TKT-101589,A Campus,IT Park,Electrical,Preventive,Medium,Medium,25-07-2025 05:03,25-07-2025 06:12,21:54.4,V-18,Backup,6,True,Approval Pending,6.31,69,Minor Delay,0.35
TKT-101590,C Campus,Mall,HVAC,Preventive,Medium,Medium,14-12-2025 19:22,14-12-2025 20:23,30:22.0,V-25,Preferred,8,True,Technician Delay,8.14,61,Minor Delay,0.68
TKT-101591,B Campus,Mall,Electrical,Preventive,Medium,Medium,24-09-2025 22:44,24-09-2025 23:30,00:59.9,V-06,Preferred,6,False,Technician Delay,3.28,46,On Time,0.8
TKT-101592,C Campus,IT Park,Electrical,Preventive,Low,Low,24-11-2025 11:40,24-11-2025 13:03,28:56.2,V-23,Standard,6,True,Technician Delay,8.81,83,Minor Delay,0.5
TKT-101593,C Campus,Mall,Access Control,Preventive,Low,Low,20-11-2025 13:51,20-11-2025 14:43,21:19.9,V-21,Preferred,12,False,Part Unavailable,7.49,52,On Time,0.89
TKT-101594,B Campus,Mall,Plumbing,Preventive,Low,Low,15-12-2025 20:49,15-12-2025 22:40,15:35.8,V-09,Backup,10,False,Repeat Failure,8.43,111,On Time,0.58
TKT-101595,A Campus,IT Park,Plumbing,Preventive,Medium,Medium,07-11-2025 21:46,07-11-2025 22:36,54:18.0,V-22,Preferred,10,False,Technician Delay,6.13,50,On Time,0.88
TKT-101596,A Campus,Office Tower,Electrical,Preventive,Medium,Medium,16-09-2025 22:09,16-09-2025 23:36,47:48.0,V-12,Standard,6,True,Approval Pending,7.64,87,Minor Delay,0.53
TKT-101597,A Campus,Hospital,HVAC,Preventive,Medium,Medium,01-12-2025 13:10,01-12-2025 14:10,09:41.9,V-12,Preferred,8,False,Approval Pending,3.98,60,On Time,0.88
TKT-101598,B Campus,Hospital,Elevator,Preventive,Medium,Medium,16-07-2025 01:08,16-07-2025 02:44,27:32.4,V-19,Backup,4,True,Part Unavailable,4.31,96,Minor Delay,0.35
TKT-101599,B Campus,Mall,Electrical,Preventive,Medium,Medium,26-09-2025 13:09,26-09-2025 14:14,04:32.0,V-06,Preferred,6,False,Repeat Failure,5.92,65,On Time,0.83
TKT-101600,A Campus,IT Park,Plumbing,Preventive,Low,Low,29-10-2025 22:13,29-10-2025 23:14,25:05.5,V-25,Preferred,10,False,Repeat Failure,5.2,61,On Time,0.8
TKT-101601,B Campus,Office Tower,HVAC,Preventive,Low,Low,12-10-2025 07:12,12-10-2025 08:18,31:07.8,V-16,Preferred,8,False,Technician Delay,7.31,66,On Time,0.82
TKT-101602,A Campus,IT Park,Electrical,Preventive,Low,Low,26-07-2025 14:28,26-07-2025 15:26,30:58.7,V-18,Preferred,6,True,Technician Delay,6.04,58,Minor Delay,0.65
TKT-101603,B Campus,Office Tower,Elevator,Preventive,Medium,Medium,16-08-2025 01:34,16-08-2025 02:44,38:18.3,V-04,Preferred,4,True,Technician Delay,5.06,70,Minor Delay,0.65
TKT-101604,A Campus,Office Tower,Electrical,Preventive,Low,Low,29-08-2025 22:57,29-08-2025 23:54,27:14.6,V-05,Standard,6,False,Misdiagnosis,5.5,57,On Time,0.74
TKT-101605,A Campus,IT Park,Access Control,Preventive,Medium,Medium,07-09-2025 08:18,07-09-2025 08:49,52:44.0,V-10,Preferred,12,False,Technician Delay,5.57,31,On Time,0.82
TKT-101606,A Campus,IT Park,Electrical,Emergency,High,High,28-07-2025 05:45,28-07-2025 07:11,35:04.3,V-10,Backup,6,True,Misdiagnosis,6.83,86,Minor Delay,0.35
TKT-101607,B Campus,Office Tower,HVAC,Preventive,Medium,Medium,19-12-2025 19:31,19-12-2025 20:21,18:35.3,V-11,Standard,8,False,Repeat Failure,6.78,50,On Time,0.74
TKT-101608,A Campus,Office Tower,Elevator,Preventive,Medium,Medium,07-09-2025 13:06,07-09-2025 14:11,24:13.7,V-20,Standard,4,True,Approval Pending,5.29,65,Minor Delay,0.57
TKT-101609,B Campus,Office Tower,Plumbing,Emergency,High,High,22-07-2025 08:13,22-07-2025 09:23,17:28.8,V-12,Preferred,10,False,Misdiagnosis,8.07,70,On Time,0.8
TKT-101610,B Campus,IT Park,HVAC,Emergency,High,High,10-09-2025 11:02,10-09-2025 12:09,54:43.7,V-03,Standard,8,False,Part Unavailable,4.88,67,On Time,0.69
TKT-101611,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,29-10-2025 12:58,29-10-2025 14:52,03:20.3,V-14,Backup,10,True,Technician Delay,10.08,114,Minor Delay,0.41
TKT-101612,B Campus,Hospital,HVAC,Preventive,Medium,Medium,17-12-2025 20:12,17-12-2025 21:15,04:06.0,V-13,Standard,8,True,Repeat Failure,9.86,63,Minor Delay,0.5
TKT-101613,C Campus,Mall,Electrical,Preventive,Medium,Medium,09-12-2025 21:42,09-12-2025 23:27,21:00.7,V-14,Backup,6,False,Technician Delay,5.64,105,On Time,0.55
TKT-101614,A Campus,Mall,Plumbing,Preventive,Medium,Medium,13-08-2025 14:22,13-08-2025 14:55,06:56.3,V-19,Preferred,10,False,Technician Delay,4.74,33,On Time,0.8
TKT-101615,C Campus,Hospital,HVAC,Preventive,Medium,Medium,18-08-2025 09:15,18-08-2025 10:25,17:13.3,V-04,Backup,8,False,Technician Delay,6.04,70,On Time,0.52
TKT-101616,A Campus,Office Tower,Elevator,Emergency,High,High,28-08-2025 12:25,28-08-2025 14:04,24:16.1,V-19,Standard,4,True,Part Unavailable,5.97,99,Minor Delay,0.57
TKT-101617,A Campus,IT Park,Access Control,Preventive,Medium,Medium,02-07-2025 23:21,03-07-2025 00:08,46:12.7,V-08,Standard,12,False,Repeat Failure,4.42,47,On Time,0.65
TKT-101618,A Campus,IT Park,Plumbing,Preventive,Low,Low,22-12-2025 05:26,22-12-2025 06:58,22:12.7,V-13,Standard,10,True,Repeat Failure,11.93,92,Minor Delay,0.54
TKT-101619,C Campus,Office Tower,Electrical,Emergency,High,High,03-09-2025 05:29,03-09-2025 06:51,01:07.0,V-03,Standard,6,True,Part Unavailable,7.53,82,Minor Delay,0.5
TKT-101620,C Campus,Mall,Plumbing,Preventive,Medium,Medium,20-08-2025 16:46,20-08-2025 18:16,08:53.7,V-08,Standard,10,False,Part Unavailable,7.37,90,On Time,0.66
TKT-101621,C Campus,Hospital,HVAC,Preventive,Medium,Medium,19-12-2025 20:28,19-12-2025 21:41,29:24.5,V-08,Backup,8,False,Approval Pending,7.01,73,On Time,0.56
TKT-101622,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,05-08-2025 13:21,05-08-2025 14:22,00:22.9,V-17,Standard,6,True,Part Unavailable,6.64,61,Minor Delay,0.5
TKT-101623,C Campus,Office Tower,Electrical,Emergency,High,High,09-12-2025 09:38,09-12-2025 10:39,49:22.5,V-19,Backup,6,True,Part Unavailable,9.17,61,Major Delay,0.4
TKT-101624,B Campus,IT Park,Electrical,Emergency,High,High,20-12-2025 01:37,20-12-2025 02:12,53:20.6,V-02,Preferred,6,True,Misdiagnosis,6.27,35,Minor Delay,0.7
TKT-101625,A Campus,Hospital,HVAC,Emergency,High,High,31-07-2025 03:07,31-07-2025 04:06,16:53.8,V-09,Standard,8,True,Part Unavailable,8.16,59,Minor Delay,0.53
TKT-101626,B Campus,Hospital,HVAC,Preventive,Low,Low,26-09-2025 01:57,26-09-2025 03:30,09:06.4,V-05,Standard,8,False,Repeat Failure,7.2,93,On Time,0.65
TKT-101627,A Campus,IT Park,Elevator,Preventive,Medium,Medium,04-07-2025 03:41,04-07-2025 04:19,47:06.4,V-07,Preferred,4,False,Misdiagnosis,2.09,38,On Time,0.85
TKT-101628,B Campus,Office Tower,Elevator,Preventive,Medium,Medium,14-07-2025 03:36,14-07-2025 05:07,48:29.9,V-14,Standard,4,True,Part Unavailable,4.21,91,Minor Delay,0.57
TKT-101629,B Campus,Hospital,Elevator,Preventive,Medium,Medium,18-08-2025 08:59,18-08-2025 10:56,28:31.9,V-08,Backup,4,True,Part Unavailable,4.48,117,Minor Delay,0.35
TKT-101630,C Campus,Hospital,HVAC,Emergency,High,High,03-08-2025 03:10,03-08-2025 04:10,34:12.2,V-15,Standard,8,False,Technician Delay,4.39,60,On Time,0.73
TKT-101631,C Campus,IT Park,HVAC,Preventive,Low,Low,27-09-2025 04:48,27-09-2025 05:28,52:55.5,V-24,Preferred,8,True,Misdiagnosis,9.07,40,Minor Delay,0.68
TKT-101632,B Campus,Office Tower,Electrical,Preventive,Low,Low,09-12-2025 11:59,09-12-2025 13:14,16:45.5,V-20,Standard,6,True,Repeat Failure,7.29,75,Minor Delay,0.57
TKT-101633,B Campus,IT Park,Access Control,Emergency,High,High,08-09-2025 20:36,08-09-2025 21:46,29:10.5,V-11,Preferred,12,False,Technician Delay,6.88,70,On Time,0.81
TKT-101634,A Campus,Mall,Plumbing,Preventive,Low,Low,31-08-2025 11:43,31-08-2025 13:06,57:12.3,V-23,Standard,10,True,Approval Pending,12.22,83,Minor Delay,0.55
TKT-101635,C Campus,Mall,HVAC,Preventive,Low,Low,03-10-2025 06:26,03-10-2025 07:41,06:40.6,V-03,Backup,8,True,Part Unavailable,9.67,75,Minor Delay,0.44
TKT-101636,A Campus,Office Tower,Electrical,Emergency,High,High,09-07-2025 03:33,09-07-2025 04:33,12:01.9,V-03,Standard,6,True,Technician Delay,7.64,60,Minor Delay,0.52
TKT-101637,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,12-11-2025 16:20,12-11-2025 16:52,32:39.2,V-09,Preferred,8,True,Technician Delay,8.2,32,Minor Delay,0.65
TKT-101638,B Campus,Mall,Plumbing,Emergency,High,High,20-11-2025 18:22,20-11-2025 19:55,51:35.9,V-08,Standard,10,False,Misdiagnosis,7.49,93,On Time,0.71
TKT-101639,C Campus,Office Tower,Electrical,Emergency,High,High,01-08-2025 18:11,01-08-2025 18:57,27:30.6,V-09,Standard,6,False,Repeat Failure,4.26,46,On Time,0.65
TKT-101640,C Campus,Office Tower,HVAC,Preventive,Medium,Medium,24-12-2025 11:10,24-12-2025 11:52,47:16.8,V-15,Preferred,8,False,Misdiagnosis,7.61,42,On Time,0.89
TKT-101641,B Campus,Office Tower,HVAC,Preventive,Medium,Medium,25-10-2025 08:34,25-10-2025 09:56,37:39.3,V-22,Standard,8,True,Approval Pending,11.06,82,Minor Delay,0.53
TKT-101642,C Campus,Hospital,Electrical,Preventive,Medium,Medium,27-10-2025 20:29,27-10-2025 22:03,23:12.8,V-13,Standard,6,False,Part Unavailable,4.9,94,On Time,0.68
TKT-101643,C Campus,Mall,HVAC,Preventive,Low,Low,18-12-2025 10:08,18-12-2025 11:16,12:42.2,V-06,Preferred,8,True,Approval Pending,8.08,68,Minor Delay,0.72
TKT-101644,B Campus,Mall,Access Control,Emergency,High,High,20-09-2025 05:42,20-09-2025 06:17,34:53.0,V-19,Preferred,12,False,Misdiagnosis,3.88,35,On Time,0.8
TKT-101645,A Campus,Mall,Elevator,Preventive,Low,Low,23-07-2025 17:22,23-07-2025 18:11,01:04.8,V-11,Standard,4,False,Part Unavailable,3.64,49,On Time,0.65
TKT-101646,C Campus,Office Tower,Plumbing,Preventive,Medium,Medium,23-09-2025 15:24,23-09-2025 16:24,07:49.3,V-22,Standard,10,False,Part Unavailable,6.73,60,On Time,0.72
TKT-101647,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,15-07-2025 18:10,15-07-2025 19:16,49:59.6,V-24,Standard,8,True,Technician Delay,8.66,66,Minor Delay,0.58
TKT-101648,A Campus,IT Park,Electrical,Preventive,Low,Low,22-08-2025 22:27,22-08-2025 23:48,51:27.9,V-05,Standard,6,True,Part Unavailable,7.4,81,Minor Delay,0.58
TKT-101649,A Campus,IT Park,HVAC,Emergency,High,High,23-11-2025 11:26,23-11-2025 12:44,50:38.1,V-14,Backup,8,True,Approval Pending,9.4,78,Minor Delay,0.36
TKT-101650,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,21-12-2025 12:36,21-12-2025 13:06,20:01.5,V-10,Preferred,6,False,Repeat Failure,4.72,30,On Time,0.87
TKT-101651,C Campus,IT Park,Electrical,Emergency,High,High,02-12-2025 07:09,02-12-2025 08:03,51:10.9,V-11,Preferred,6,True,Technician Delay,6.69,54,Minor Delay,0.66
TKT-101652,B Campus,Office Tower,Access Control,Preventive,Medium,Medium,24-08-2025 17:08,24-08-2025 19:08,02:00.7,V-10,Backup,12,False,Misdiagnosis,7.9,120,On Time,0.5
TKT-101653,A Campus,IT Park,HVAC,Emergency,High,High,16-11-2025 19:29,16-11-2025 20:26,25:19.3,V-06,Preferred,8,False,Misdiagnosis,7.94,57,On Time,0.8
TKT-101654,B Campus,Mall,HVAC,Preventive,Medium,Medium,24-08-2025 15:26,24-08-2025 16:57,10:44.9,V-16,Standard,8,False,Misdiagnosis,7.74,91,On Time,0.65
TKT-101655,B Campus,Mall,HVAC,Preventive,Medium,Medium,23-10-2025 04:52,23-10-2025 06:16,48:31.4,V-07,Standard,8,True,Technician Delay,8.94,84,Minor Delay,0.58
TKT-101656,C Campus,IT Park,Elevator,Emergency,High,High,12-08-2025 14:11,12-08-2025 15:23,59:23.0,V-07,Standard,4,False,Misdiagnosis,2.79,72,On Time,0.65
TKT-101657,A Campus,Hospital,Plumbing,Preventive,Medium,Medium,14-10-2025 15:05,14-10-2025 16:00,32:04.5,V-17,Preferred,10,False,Part Unavailable,6.44,55,On Time,0.86
TKT-101658,C Campus,IT Park,Plumbing,Preventive,Medium,Medium,16-10-2025 09:52,16-10-2025 11:21,55:10.5,V-02,Standard,10,True,Technician Delay,13.05,89,Minor Delay,0.59
